dataset,query_id,label,fixed_f1,chosen_f1,chosen_tokens,fixed_tokens,features_json
scifact,513,coverage_guided_ultra,0.428571,0.428571,844.0,4045.0,"[7.0, 7.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.303791, 0.1831642, 0.05605186633253169, 0.16352999999999998, 0.06641078899638238, 0.38187767247877646, 0.0043253420937421115, 0.014625186394593662, 0.4656622480586982, 0.38187767247877646, 2.0, 0.1658571926173346, 0.4122050051265477, 0.5916167023905325, 0.40838329760946734, 1.8714754785094283, 0.4885847703752789, 2.2608869521761155, 0.981890727537148]"
scifact,514,coverage_guided_ultra,0.488372,0.465116,2248.0,4626.0,"[22.0, 22.0, 1.0, 0.0, 2.0, 3.0, 0.0, 0.0, 0.0, 0.381639, 0.29439350000000003, 0.056739929404697007, 0.15738000000000002, 0.05790550756081003, 0.016955814264265456, 0.06682231113696457, 0.12721970238890676, 0.17355668576848807, 0.12721970238890676, 5.0, 0.1296356747006982, 0.3716957065967829, 0.5901006645866841, 0.40989933541331586, 1.210004343649236, 0.438788624396652, 2.2840102415989523, 0.9919330445369379]"
scifact,516,answer_aware_fallback,0.450000,0.459459,1028.0,4130.0,"[15.0, 14.0, 0.9333333333333333, 0.0, 0.0, 3.0, 0.0, 0.0, 0.0, 0.498145, 0.35829, 0.08024404526941548, 0.20937, 0.054492165935621215, 0.00715855825111154, 0.26367222395085765, 0.0015658091519537543, 0.3772616406869486, 0.26367222395085765, 3.0, 0.13903402271902648, 0.40095425493315473, 0.5813391386865387, 0.41866086131346114, 1.6058108273643357, 0.47801342356914145, 2.2787279191224092, 0.9896389610337417]"
scifact,517,coverage_guided_ultra,0.117647,0.126984,312.0,4255.0,"[8.0, 7.0, 0.875, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.35172, 0.2104146, 0.05043908409596669, 0.185405, 0.3554759467758444, 0.044993176390310495, 0.010758557943818975, 0.015370180825656757, 0.42459626976003634, 0.3554759467758444, 1.0, 0.16715570117282735, 0.3751065753041851, 0.5697052390851205, 0.43029476091487945, 1.7379101793152518, 0.44634903579709323, 2.2772976744395383, 0.9890178136601995]"
scifact,521,coverage_guided_ultra,0.085714,0.085714,1073.0,4247.0,"[27.0, 26.0, 0.9629629629629629, 0.0, 1.0, 4.0, 1.0, 0.0, 0.0, 0.283484, 0.212181, 0.042047143543884176, 0.12430000000000002, 0.008907028262617994, 0.16647147634434398, 0.020237473719857176, 0.04917385108154255, 0.25020106954889876, 0.16647147634434398, 2.0, 0.13360479967574854, 0.37619296732506685, 0.583839269303095, 0.416160730696905, 1.3336908861664691, 0.44560574155414084, 2.283405891983984, 0.9916705788340169]"
scifact,525,adaptive_k_full,0.444444,0.444444,415.0,2492.0,"[21.0, 20.0, 0.9523809523809523, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.373085, 0.2527485, 0.050280362646365234, 0.171116, 0.21253333690713913, 0.01168098422611462, 0.10532720425640268, 0.012841577656566246, 0.34787782944905316, 0.21253333690713913, 1.0, 0.14761116287534842, 0.37836465893961785, 0.5735923259683045, 0.42640767403169555, 1.5334549953349197, 0.4519396129044454, 2.2839974434806685, 0.9919274863847886]"
scifact,527,fixed_10_full,0.218750,0.218750,3326.0,3326.0,"[18.0, 18.0, 1.0, 0.0, 0.0, 3.0, 1.0, 0.0, 0.0, 0.236623, 0.146241, 0.040406699716754896, 0.12535000000000002, 0.11969673277745607, 0.25016164954378917, 0.029244832497263503, 0.04880337076277455, 0.4218862916960735, 0.25016164954378917, 2.0, 0.161803461409591, 0.40619867205503246, 0.5969666509392031, 0.4030333490607969, 1.729763514748346, 0.4800494248981561, 2.2677373419490303, 0.9848658140144114]"
scifact,528,task_aware_coverage_ultra,0.473684,0.455696,560.0,3057.0,"[28.0, 28.0, 1.0, 0.0, 0.0, 9.0, 1.0, 1.0, 0.0, 0.392642, 0.1454537, 0.08893726606777387, 0.29935999999999996, 0.45571538449783766, 0.2258418610337152, 0.021834138986659632, 0.02118723926630364, 0.7105964211673738, 0.45571538449783766, 1.0, 0.2699429440433623, 0.5028301102000156, 0.6610199671785593, 0.3389800328214408, 3.4553822866798085, 0.5774728845101604, 2.1594954571851575, 0.9378569607506538]"
scifact,532,fixed_10_full,0.294118,0.294118,4177.0,4177.0,"[7.0, 7.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.200312, 0.13252239999999998, 0.03546533327405792, 0.10629199999999998, 0.13029174487799025, 0.013523902711769724, 0.17859139742002478, 0.0542304005751029, 0.3605425536163584, 0.17859139742002478, 3.0, 0.15115331445853683, 0.41202770248652304, 0.6111042359631277, 0.38889576403687226, 1.5638257176538553, 0.4807316946476978, 2.2680810706495933, 0.9850150934923377]"
scifact,533,fixed_10_full,0.366667,0.366667,4177.0,4177.0,"[7.0, 7.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.206073, 0.1363336, 0.03648530762704352, 0.109349, 0.13029363380937828, 0.013524333609934266, 0.1785871996816662, 0.05423320862024625, 0.3605421379802303, 0.1785871996816662, 3.0, 0.1511534940762952, 0.4120275559363209, 0.611104672655897, 0.3888953273441029, 1.563824701195219, 0.48073160837796347, 2.2680810129173707, 0.985015068419552]"
scifact,535,coverage_guided_ultra,0.111111,0.140351,467.0,4435.0,"[9.0, 9.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.329092, 0.2624521, 0.02686519961009037, 0.09079099999999998, 0.12640538208160634, 0.03442198534148507, 0.045023883898727315, 0.004673465170833639, 0.2345909350576738, 0.12640538208160634, 1.0, 0.12539126187216637, 0.3401573087050932, 0.5357122309175655, 0.46428776908243446, 1.3064909285799358, 0.41598384431044527, 2.2975673060502353, 0.9978208028189369]"
scifact,536,coverage_guided_ultra,0.500000,0.484848,585.0,3989.0,"[7.0, 7.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.174351, 0.13775189999999998, 0.017353621480544052, 0.057105, 0.09670148149422723, 0.016088235800196166, 0.11562881772975195, 0.0034126560788295575, 0.2381632454072532, 0.11562881772975195, 3.0, 0.12656885313378619, 0.353191498629057, 0.5472744840543035, 0.4527255159456966, 1.3126171636790713, 0.42829450881452436, 2.294895474201585, 0.9966604409904947]"
scifact,539,coverage_guided_ultra,0.149254,0.181818,565.0,4594.0,"[6.0, 6.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.487523, 0.33301020000000003, 0.08228027252725892, 0.26886, 0.09279357076486643, 0.12732937728066168, 0.0388022718928133, 0.07794914291223179, 0.2966444660046808, 0.12732937728066168, 2.0, 0.14639881901515328, 0.3933858482412851, 0.6048487403689136, 0.3951512596310863, 1.421756070247476, 0.4569334674121224, 2.2725771667033436, 0.9869677231985885]"
scifact,540,fixed_10_full,0.395062,0.395062,3451.0,3451.0,"[8.0, 8.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.275602, 0.2094429, 0.037628388611392866, 0.10659200000000002, 0.03891118351826188, 0.08181362979949351, 0.05833774791184382, 0.01171254199896956, 0.29812918629037527, 0.11906662506077607, 4.0, 0.131588132135298, 0.3737581937606861, 0.5741416873047499, 0.42585831269525015, 1.4247636181288998, 0.4467349049131081, 2.2868908000401187, 0.9931840551727363]"
scifact,544,coverage_guided_ultra,0.216216,0.266667,563.0,3170.0,"[10.0, 9.0, 0.9, 0.0, 1.0, 2.0, 0.0, 0.0, 0.0, 0.268694, 0.1814535, 0.035633598687895666, 0.126265, 0.20076741572197368, 0.07473185110199702, 0.060488883264978074, 0.007588557987896959, 0.34247136147439095, 0.20076741572197368, 1.0, 0.14807870887031663, 0.3737111711815975, 0.5694031804291457, 0.4305968195708543, 1.520846304493021, 0.44561415268109617, 2.2845323801172923, 0.9921598064142422]"
scifact,549,adaptive_k_full,0.227273,0.263158,394.0,3204.0,"[7.0, 7.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.261038, 0.11423019999999999, 0.05492674706880063, 0.196465, 0.43397129919781796, 0.08694519571863098, 0.019575693960266333, 0.007033458730146585, 0.6280349987358163, 0.43397129919781796, 1.0, 0.22851925322725514, 0.46734751405495223, 0.6573550602205022, 0.3426449397794979, 2.688424977084771, 0.5304201814261726, 2.2054471933327044, 0.9578135461934076]"
scifact,551,coverage_guided_ultra,0.063492,0.142857,426.0,3509.0,"[26.0, 17.0, 0.6538461538461539, 0.0, 0.0, 5.0, 0.0, 0.0, 0.0, 0.509088, 0.3275403, 0.06483148202694429, 0.23560799999999998, 0.3313631435036771, 0.011214171223835603, 0.01012005782890186, 0.0068495034257337875, 0.37533982337041927, 0.3313631435036771, 1.0, 0.1554275916581868, 0.36153383263067174, 0.5592319479465581, 0.44076805205344194, 1.6008704210913596, 0.4344647985145186, 2.2850227354781785, 0.9923727650416466]"
scifact,552,coverage_guided_ultra,0.126984,0.126984,2931.0,3578.0,"[21.0, 21.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.234592, 0.194767, 0.02564121244793233, 0.08638599999999999, 0.019698028918292126, 0.040397797026326614, 0.09041229027417817, 0.03194056063292866, 0.17724815850497888, 0.113665427636066, 9.0, 0.12044750907494596, 0.3517315561671125, 0.5531491474428419, 0.446850852557158, 1.2154333172720726, 0.4216791528709037, 2.293879713431714, 0.9962193016932059]"
scifact,554,answer_aware_fallback,0.063492,0.092308,636.0,3016.0,"[13.0, 13.0, 1.0, 0.0, 1.0, 2.0, 0.0, 0.0, 0.0, 0.299681, 0.222721, 0.05011879718029953, 0.141694, 0.032060757939275264, 0.013968186171295556, 0.1924880122530291, 0.02711883636266562, 0.27852950303823065, 0.1924880122530291, 3.0, 0.13455444255368823, 0.39315601133256406, 0.5926939983207691, 0.407306001679231, 1.3860580636507855, 0.4582012935365037, 2.277515788102541, 0.9891125392204693]"
scifact,560,coverage_guided_ultra,0.029851,0.140351,305.0,3004.0,"[14.0, 13.0, 0.9285714285714286, 0.0, 1.0, 2.0, 1.0, 0.0, 0.0, 0.344881, 0.2670747, 0.03127597901601163, 0.11493299999999998, 0.15714985748707516, 0.035562991292648845, 0.0017078354562878389, 0.01658253136589135, 0.25836737889300954, 0.15714985748707516, 1.0, 0.12913278569628647, 0.34221961121738603, 0.5420153986880825, 0.4579846013119176, 1.3483765027856516, 0.41642192664086686, 2.296028394120515, 0.9971524618597243]"
scifact,569,answer_aware_fallback,0.277778,0.281690,666.0,2123.0,"[10.0, 8.0, 0.8, 0.0, 0.0, 3.0, 0.0, 0.0, 0.0, 0.534163, 0.4477778, 0.054267199665728114, 0.14572000000000007, 0.0035382458163520465, 0.07718430516527729, 0.00853297588938209, 0.01788218203057869, 0.20439641083339732, 0.1151408839623859, 4.0, 0.11929197919146507, 0.3478243003561141, 0.5513779378968766, 0.4486220621031235, 1.2569073513701756, 0.42208541871953226, 2.295369547327913, 0.9968663283332776]"
scifact,575,fixed_10_full,0.307692,0.307692,2929.0,2929.0,"[12.0, 12.0, 1.0, 0.0, 0.0, 2.0, 0.0, 0.0, 0.0, 0.135959, 0.1093458, 0.01583127860786993, 0.04374399999999999, 0.001184180525011176, 0.09117454526732327, 0.09296920395119115, 0.04090939180194038, 0.2226332938606491, 0.09296920395119115, 3.0, 0.1243385662732359, 0.36138470796317734, 0.559336526871631, 0.4406634731283689, 1.286394171634024, 0.4355285795688128, 2.292389631829634, 0.995572167475837]"
scifact,577,answer_aware_fallback,0.094118,0.192771,906.0,3671.0,"[24.0, 19.0, 0.7916666666666666, 0.0, 0.0, 2.0, 0.0, 0.0, 0.0, 0.160408, 0.1130824, 0.02037878281546766, 0.07008099999999999, 0.16684329958605545, 0.06697296892923056, 0.034331205426163275, 0.039798513789835926, 0.31532093162435787, 0.16684329958605545, 1.0, 0.14185054438179592, 0.36871785529843726, 0.5696536331029408, 0.43034636689705913, 1.4605382962450377, 0.44019510032147213, 2.287143739320451, 0.9932939053064412]"
scifact,578,task_aware_coverage_ultra,0.235294,0.310345,418.0,2886.0,"[12.0, 12.0, 1.0, 0.0, 2.0, 3.0, 0.0, 0.0, 0.0, 0.615148, 0.158971, 0.15727437024003627, 0.539316, 0.6418536677352442, 0.17268527248727136, 0.005387321425087964, 0.008352461521455004, 0.8222574079733657, 0.6418536677352442, 1.0, 0.3869561114920332, 0.5973083140950236, 0.735767529926842, 0.26423247007315803, 5.626113519544898, 0.6603807833487959, 1.9748586306792362, 0.8576702058430041]"
scifact,587,coverage_guided_ultra,0.125000,0.125000,680.0,3854.0,"[29.0, 23.0, 0.7931034482758621, 0.0, 1.0, 2.0, 0.0, 0.0, 0.0, 0.259639, 0.167967, 0.04615848794533894, 0.12268700000000002, 0.002022038291627982, 0.3927645692673289, 0.01656530798531807, 0.018514167748296693, 0.42157765204765074, 0.3927645692673289, 2.0, 0.15457738722487155, 0.4023945179707919, 0.582797216119833, 0.41720278388016696, 1.728840532424208, 0.48094616653407657, 2.2686151312764933, 0.9852470330756022]"
scifact,589,coverage_guided_ultra,0.238095,0.233766,713.0,3901.0,"[22.0, 21.0, 0.9545454545454546, 0.0, 0.0, 2.0, 1.0, 0.0, 0.0, 0.503042, 0.25020319999999996, 0.09637293933651707, 0.322855, 0.37793862142723667, 0.006979536499934372, 0.18002870535661045, 0.04104229865498308, 0.5689246623542369, 0.37793862142723667, 1.0, 0.20105338380963952, 0.4497852145775914, 0.6239232751619483, 0.37607672483805166, 2.3197801234960735, 0.5264175417472986, 2.2389516585281504, 0.9723643505469094]"
scifact,593,adaptive_k_full,0.426667,0.507937,590.0,3397.0,"[11.0, 11.0, 1.0, 0.0, 2.0, 1.0, 0.0, 0.0, 0.0, 0.457312, 0.2425869, 0.08781622836520594, 0.2972, 0.2571133055769365, 0.16617320341473663, 0.061419774683367095, 0.09242049191799034, 0.4848068714575607, 0.2571133055769365, 1.0, 0.18851471369641146, 0.4372787648467415, 0.6315406973748376, 0.36845930262516235, 1.9410196770852786, 0.5072332721913749, 2.244176008382106, 0.9746332568600143]"
scifact,597,task_aware_coverage_ultra,0.208955,0.208955,1850.0,4312.0,"[7.0, 7.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.343455, 0.2878022, 0.03116574716511703, 0.116428, 0.0781761802856269, 0.019312573699611302, 0.02806190039452049, 0.022986999752514843, 0.14345984190068578, 0.09871744478898252, 9.0, 0.11933716976451188, 0.3370481532107816, 0.5436195414767503, 0.45638045852324965, 1.1674875842587777, 0.4058604312940705, 2.2966571055976583, 0.9974255077849569]"
scifact,598,coverage_guided_ultra,0.279070,0.298851,621.0,5201.0,"[21.0, 18.0, 0.8571428571428571, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.388707, 0.2896849, 0.040642762608981205, 0.14553200000000002, 0.18535555058180075, 0.04569508653047154, 0.0007383453346607642, 0.01299950862732091, 0.24749747238922892, 0.18535555058180075, 1.0, 0.13418269298813987, 0.3466735753227041, 0.5507270140763291, 0.4492729859236709, 1.3288991907775305, 0.4174334597362457, 2.293146609282671, 0.9959009186066162]"
scifact,613,coverage_guided_ultra,0.312500,0.406780,381.0,3125.0,"[12.0, 12.0, 1.0, 0.0, 1.0, 3.0, 0.0, 0.0, 0.0, 0.525554, 0.1562104, 0.12378659211659396, 0.42537099999999994, 0.7182611111322528, 0.04771536321671989, 0.0034097352508020147, 0.008800237463704974, 0.7826674328422959, 0.7182611111322528, 1.0, 0.3364398273098334, 0.5099628449834326, 0.6606698401642913, 0.3393301598357088, 4.601243214848537, 0.5869076238351032, 2.092234095956944, 0.9086457227239394]"
scifact,619,fixed_10_full,0.250000,0.250000,3140.0,3140.0,"[15.0, 15.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.212955, 0.1771065, 0.01790450282610495, 0.059062, 0.07872085651898289, 0.00731140381770798, 0.06301331267169127, 0.024906670423328888, 0.18442863515766245, 0.07872085651898289, 1.0, 0.1202412107968934, 0.3409135181373919, 0.5412985971717582, 0.4587014028282418, 1.226134269921695, 0.41392785158981527, 2.2975640193607574, 0.9978193754278328]"
scifact,623,answer_aware_fallback,0.106667,0.103896,879.0,3724.0,"[13.0, 13.0, 1.0, 0.0, 0.0, 2.0, 0.0, 0.0, 0.0, 0.450965, 0.3986867, 0.03726436077822883, 0.113481, 0.004370627432284103, 0.0598538689255264, 0.006408479593760056, 0.01764881975319591, 0.10794407548257631, 0.09416030068852344, 8.0, 0.11311262703270512, 0.33157890644458415, 0.5376048410945236, 0.4623951589054764, 1.1210059509900916, 0.399368061454951, 2.29816261723663, 0.9980793431822033]"
scifact,628,coverage_guided_ultra,0.337079,0.428571,1848.0,3025.0,"[17.0, 16.0, 0.9411764705882353, 0.0, 1.0, 3.0, 0.0, 0.0, 0.0, 0.191975, 0.1803786, 0.006548911668361394, 0.02146200000000001, 0.029269436124495445, 0.008657377262664393, 0.004891261883057665, 0.025180362026305532, 0.04507878630029949, 0.0328896991795806, 8.0, 0.10642892227791988, 0.312135142417116, 0.5156382187243942, 0.48436178127560586, 1.0472068120946318, 0.384906983803177, 2.3019254740468664, 0.9997135311310811]"
scifact,636,fixed_10_full,0.461538,0.461538,4416.0,4416.0,"[15.0, 13.0, 0.8666666666666667, 0.0, 5.0, 4.0, 0.0, 0.0, 0.0, 0.397738, 0.22533430000000002, 0.08185939660057359, 0.25088599999999994, 0.18426200161915623, 0.03427381844329693, 0.2736977608375362, 0.007502426220275696, 0.5356239534567981, 0.2736977608375362, 3.0, 0.17651018952729344, 0.4584326487356784, 0.6300256995938923, 0.36997430040610774, 2.1534271792095288, 0.5302083557887842, 2.241916872575027, 0.97365212664513]"
scifact,637,answer_aware_fallback,0.103896,0.103896,674.0,2965.0,"[13.0, 13.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.327216, 0.2462548, 0.046853324135646975, 0.13708, 0.1023024546476946, 0.016334775805584043, 0.03574091731455678, 0.11342049288543349, 0.19976101413133834, 0.11342049288543349, 5.0, 0.13287700381880882, 0.36927320807553804, 0.5879702649450894, 0.4120297350549106, 1.2496266960981628, 0.4375322368319759, 2.284585793415514, 0.9921830035149201]"
scifact,641,adaptive_k_full,0.205882,0.219178,928.0,3401.0,"[9.0, 9.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.264506, 0.1547983, 0.04697007543117213, 0.15783600000000003, 0.16524388860744188, 0.23608160117350835, 0.04576455732573176, 0.0035878203140949747, 0.4786961354373814, 0.23608160117350835, 2.0, 0.17087138553847167, 0.41580366192651985, 0.5993560652797866, 0.4006439347202133, 1.9182669993037829, 0.4868930261549448, 2.2609962864078756, 0.9819382107906847]"
scifact,644,task_aware_coverage_ultra,0.106667,0.235294,386.0,2729.0,"[7.0, 7.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.272798, 0.221496, 0.026535191259909923, 0.087167, 0.05178190455941749, 0.0987067353866231, 0.017503794016085168, 0.045374232948921914, 0.16916546308990535, 0.0987067353866231, 2.0, 0.123161592082927, 0.3445728139560082, 0.5493710947376025, 0.45062890526239746, 1.2036090889035957, 0.4155991463831006, 2.295532468121078, 0.9969370839347365]"
scifact,649,coverage_guided_ultra,0.117647,0.156863,404.0,3231.0,"[15.0, 12.0, 0.8, 0.0, 0.0, 2.0, 0.0, 0.0, 0.0, 0.21541, 0.1328176, 0.03593622010506948, 0.11899199999999999, 0.19047862216238795, 0.14033238939696396, 0.00782693468269808, 0.04894387447193716, 0.4187363632143355, 0.19047862216238795, 1.0, 0.16218483092602184, 0.40200922166941727, 0.6035442591945646, 0.39645574080543544, 1.720389745228017, 0.4703052841400049, 2.268474875744627, 0.9851861208720563]"
scifact,659,coverage_guided_ultra,0.163265,0.195122,412.0,2308.0,"[7.0, 7.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.183484, 0.0950589, 0.043528679328576, 0.129969, 0.16210132763619725, 0.21980118157441514, 0.023898541562207058, 0.2080562882867171, 0.43959146301584884, 0.21980118157441514, 2.0, 0.1930213793763656, 0.47405976715489023, 0.6969236967816795, 0.3030763032183204, 1.7844125026744209, 0.5349792186793266, 2.2035815336946385, 0.9570033005074859]"
scifact,660,adaptive_k_full,0.173913,0.258065,297.0,2287.0,"[6.0, 6.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.123871, 0.06928029999999999, 0.019976332256197583, 0.07002699999999999, 0.35063897118776793, 0.06769946153659849, 0.04294790548231633, 0.01181874692220138, 0.4677365969435945, 0.35063897118776793, 1.0, 0.1787968585586379, 0.3988998315538473, 0.5903871663373282, 0.4096128336626718, 1.878769034763089, 0.4728490645130935, 2.2663353580035026, 0.9842569401231518]"
scifact,674,coverage_guided_ultra,0.329114,0.372093,280.0,3919.0,"[11.0, 11.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.514198, 0.3224085, 0.0889199523439481, 0.297613, 0.17038572689897669, 0.14158359231268894, 0.020624350930964288, 0.02660064799940883, 0.37279024811453954, 0.17038572689897669, 1.0, 0.15948648996537002, 0.4015303566748395, 0.6080041314047242, 0.39199586859527585, 1.5943629654894422, 0.46412014505457466, 2.2661344385683106, 0.9841696819211408]"
scifact,684,answer_aware_fallback,0.129032,0.150943,609.0,3272.0,"[12.0, 12.0, 1.0, 0.0, 0.0, 2.0, 0.0, 0.0, 0.0, 0.396543, 0.1766953, 0.09843216720366366, 0.297029, 0.1836471706725374, 0.3058331631121971, 0.07286473345891871, 0.06759922631341371, 0.6499698645544115, 0.3058331631121971, 2.0, 0.2244219285968557, 0.5222012130486776, 0.6989750151815016, 0.3010249848184983, 2.8568968746848027, 0.5895656329889161, 2.1678413236865786, 0.9414815245189222]"
scifact,690,fixed_10_full,0.266667,0.266667,4264.0,4264.0,"[22.0, 20.0, 0.9090909090909091, 0.0, 2.0, 4.0, 0.0, 0.0, 0.0, 0.272601, 0.1762524, 0.039226047683140336, 0.13156199999999998, 0.18492962241517819, 0.14218950040535433, 0.034658713651087164, 0.004185604601597218, 0.4147563655305739, 0.18492962241517819, 1.0, 0.15466512796421494, 0.38479929918684797, 0.5740267933940191, 0.425973206605981, 1.708690092642505, 0.45864773515723584, 2.2798609441151405, 0.9901310275359434]"
