retriever,query_id,ranked_doc_ids,scores,ndcg_at_10,mrr_at_10,recall_at_10
tfidf,659,"[""46926352"", ""3896759"", ""17327939"", ""1215116"", ""7662206"", ""13070316"", ""22613657"", ""11481946"", ""87430549"", ""13441037""]","[0.183484, 0.153741, 0.113411, 0.109026, 0.102826, 0.064651, 0.05981, 0.055394, 0.054731, 0.053515]",0.430677,0.25,1.0
tfidf,660,"[""7662206"", ""1215116"", ""22613657"", ""11481946"", ""87430549"", ""13441037"", ""22482820"", ""46765242"", ""27240699"", ""4961038""]","[0.123871, 0.080437, 0.072051, 0.066731, 0.065932, 0.064468, 0.055483, 0.055482, 0.054504, 0.053844]",0.63093,0.5,1.0
tfidf,674,"[""2095573"", ""9814332"", ""7662206"", ""15360986"", ""2423940"", ""6540064"", ""30981192"", ""5612738"", ""72933407"", ""46202852""]","[0.514198, 0.426586, 0.353784, 0.343179, 0.32251, 0.308832, 0.262374, 0.257832, 0.218205, 0.216585]",1.0,1.0,1.0
tfidf,684,"[""4942718"", ""34386619"", ""680949"", ""12881593"", ""12824568"", ""5473074"", ""2851611"", ""21943141"", ""24706198"", ""27373088""]","[0.396543, 0.323719, 0.202443, 0.173549, 0.138802, 0.111996, 0.10975, 0.108257, 0.10238, 0.099514]",1.0,1.0,1.0
tfidf,690,"[""36653415"", ""7227763"", ""25420421"", ""12991445"", ""10692948"", ""75636923"", ""23670644"", ""42291761"", ""8428935"", ""2659805""]","[0.272601, 0.222189, 0.183428, 0.17398, 0.159538, 0.158397, 0.156817, 0.151784, 0.142751, 0.141039]",0.0,0.0,0.0
tfidf,691,"[""28195565"", ""24881307"", ""18041692"", ""29073751"", ""4231060"", ""45764440"", ""33076846"", ""4373445"", ""25513319"", ""10991183""]","[0.283407, 0.232838, 0.210946, 0.199292, 0.193915, 0.193776, 0.177916, 0.176968, 0.173642, 0.166627]",0.289065,0.1,1.0
tfidf,692,"[""23203102"", ""27049238"", ""11349166"", ""3698758"", ""24088502"", ""4335423"", ""4385779"", ""23124332"", ""4506414"", ""3001685""]","[0.265704, 0.261845, 0.244768, 0.17026, 0.167458, 0.156563, 0.154033, 0.153469, 0.152893, 0.152211]",0.386853,0.2,1.0
tfidf,693,"[""23203102"", ""27049238"", ""11349166"", ""3698758"", ""24088502"", ""4335423"", ""4385779"", ""23124332"", ""3001685"", ""4506414""]","[0.252289, 0.249635, 0.239442, 0.173585, 0.168642, 0.153156, 0.150681, 0.15013, 0.148899, 0.147268]",0.386853,0.2,1.0
tfidf,700,"[""25670099"", ""16557565"", ""18264714"", ""313394"", ""36618603"", ""4335599"", ""8536018"", ""28071965"", ""1871230"", ""14972169""]","[0.125838, 0.120413, 0.114087, 0.110717, 0.106902, 0.106633, 0.103854, 0.099962, 0.090437, 0.090242]",0.0,0.0,0.0
tfidf,702,"[""16557565"", ""38675228"", ""20402596"", ""18264714"", ""313394"", ""8536018"", ""22036571"", ""1871230"", ""4544916"", ""5849439""]","[0.157793, 0.128896, 0.117627, 0.113595, 0.108362, 0.105932, 0.095233, 0.090621, 0.089896, 0.087774]",0.0,0.0,0.0
tfidf,715,"[""28390999"", ""18421962"", ""6532806"", ""9159495"", ""23830488"", ""279052"", ""2000038"", ""14180565"", ""40412980"", ""8126244""]","[0.154109, 0.140155, 0.132582, 0.127297, 0.123754, 0.121573, 0.117406, 0.109034, 0.108713, 0.107627]",0.63093,0.5,1.0
tfidf,716,"[""23581096"", ""12440953"", ""27949347"", ""2374637"", ""23830488"", ""9977329"", ""23273454"", ""41133176"", ""9196472"", ""4346436""]","[0.133529, 0.117516, 0.115764, 0.114318, 0.108384, 0.100872, 0.097819, 0.097643, 0.093509, 0.091638]",0.0,0.0,0.0
tfidf,718,"[""17587795"", ""3346812"", ""28193026"", ""39801095"", ""8502193"", ""18895793"", ""4679264"", ""7808055"", ""1259280"", ""13906892""]","[0.251453, 0.176677, 0.174842, 0.169908, 0.169008, 0.168979, 0.168951, 0.16779, 0.166966, 0.161063]",1.0,1.0,1.0
tfidf,721,"[""1834762"", ""28149602"", ""33904789"", ""12670680"", ""1996292"", ""28015516"", ""37444589"", ""1049501"", ""13106686"", ""26124606""]","[0.328171, 0.237597, 0.215292, 0.204274, 0.187539, 0.129156, 0.118119, 0.117939, 0.112217, 0.102739]",1.0,1.0,1.0
tfidf,723,"[""5531479"", ""8396189"", ""20608982"", ""28712203"", ""20758340"", ""3495456"", ""15248287"", ""3155374"", ""26993601"", ""23509113""]","[0.598295, 0.220854, 0.195288, 0.144028, 0.141401, 0.123166, 0.116929, 0.116666, 0.109332, 0.108551]",1.0,1.0,1.0
tfidf,727,"[""7521113"", ""22406695"", ""14492339"", ""36444198"", ""7489663"", ""2605032"", ""6123924"", ""7948486"", ""12669325"", ""12370881""]","[0.340734, 0.296977, 0.172365, 0.159115, 0.158513, 0.147381, 0.137936, 0.136033, 0.115858, 0.090776]",1.0,1.0,1.0
tfidf,728,"[""7521113"", ""22406695"", ""36444198"", ""7489663"", ""14492339"", ""7948486"", ""12827098"", ""2605032"", ""8317408"", ""22621251""]","[0.413373, 0.36787, 0.268582, 0.266334, 0.226974, 0.17378, 0.14531, 0.142928, 0.136612, 0.12492]",0.919721,1.0,1.0
tfidf,729,"[""18038250"", ""18489989"", ""4662264"", ""7875158"", ""15381976"", ""20568364"", ""26851674"", ""5531479"", ""6308416"", ""39291138""]","[0.356893, 0.166432, 0.142681, 0.107261, 0.105171, 0.104346, 0.096581, 0.094315, 0.094176, 0.089272]",0.333333,0.142857,1.0
tfidf,742,"[""32159283"", ""34873974"", ""21239672"", ""5884524"", ""43629704"", ""44384384"", ""20526907"", ""44264297"", ""34054472"", ""14934137""]","[0.395215, 0.200942, 0.200226, 0.183925, 0.161681, 0.14678, 0.128193, 0.123483, 0.121375, 0.112]",1.0,1.0,1.0
tfidf,743,"[""32159283"", ""21239672"", ""34873974"", ""5884524"", ""43629704"", ""44384384"", ""34054472"", ""20526907"", ""15984735"", ""44264297""]","[0.394771, 0.205107, 0.203564, 0.181268, 0.151834, 0.151101, 0.123774, 0.11077, 0.107381, 0.097774]",1.0,1.0,1.0
tfidf,744,"[""4138659"", ""6454371"", ""8460275"", ""19546104"", ""23895668"", ""23388442"", ""5389095"", ""31407112"", ""7968532"", ""6722522""]","[0.437819, 0.29798, 0.263757, 0.163004, 0.162695, 0.155113, 0.148501, 0.146309, 0.13895, 0.133268]",0.5,0.333333,1.0
tfidf,756,"[""2831620"", ""27134527"", ""3230361"", ""17919731"", ""12172346"", ""8646760"", ""503050"", ""42267740"", ""6669242"", ""32638085""]","[0.350829, 0.3499, 0.300356, 0.289569, 0.235101, 0.229681, 0.199402, 0.181644, 0.173311, 0.155625]",1.0,1.0,1.0
tfidf,759,"[""1805641"", ""3929361"", ""13948920"", ""12409683"", ""18153456"", ""19824183"", ""6503185"", ""18074797"", ""25953438"", ""13899137""]","[0.348303, 0.337481, 0.30555, 0.264502, 0.261072, 0.235565, 0.224754, 0.212171, 0.211148, 0.199675]",1.0,1.0,1.0
tfidf,768,"[""19497526"", ""1373287"", ""2817000"", ""6421792"", ""15778034"", ""13790144"", ""23887844"", ""21557055"", ""14192687"", ""9505448""]","[0.417648, 0.184774, 0.059155, 0.055282, 0.054132, 0.053788, 0.051859, 0.050371, 0.050241, 0.043124]",0.430677,0.25,1.0
tfidf,770,"[""15476777"", ""7165938"", ""20606520"", ""2492146"", ""37029185"", ""24873253"", ""878526"", ""43334921"", ""13952658"", ""52188256""]","[0.339966, 0.293118, 0.209984, 0.197539, 0.180771, 0.1744, 0.166496, 0.165349, 0.157845, 0.157098]",1.0,1.0,1.0
tfidf,775,"[""11569583"", ""31293581"", ""15535511"", ""13025574"", ""12552297"", ""3173489"", ""27635177"", ""14700857"", ""39758684"", ""23698769""]","[0.246811, 0.244939, 0.199519, 0.198814, 0.168405, 0.1535, 0.130837, 0.128909, 0.126951, 0.126502]",0.0,0.0,0.0
tfidf,781,"[""24338780"", ""8246922"", ""40632104"", ""6270720"", ""1386103"", ""26973393"", ""26105746"", ""24278870"", ""4695107"", ""29785642""]","[0.338989, 0.278841, 0.261398, 0.179326, 0.172527, 0.151202, 0.149619, 0.139591, 0.138525, 0.138475]",1.0,1.0,1.0
tfidf,783,"[""39084565"", ""8246922"", ""10559501"", ""6270720"", ""19130782"", ""6767271"", ""21878751"", ""39539647"", ""34378726"", ""24338780""]","[0.481209, 0.284951, 0.225835, 0.201882, 0.188194, 0.186219, 0.163681, 0.157601, 0.150947, 0.150506]",0.0,0.0,0.0
tfidf,784,"[""35008773"", ""38727075"", ""1848452"", ""23535770"", ""25597580"", ""8318286"", ""28530299"", ""2437807"", ""663464"", ""502797""]","[0.223543, 0.205774, 0.200741, 0.19798, 0.193856, 0.190319, 0.189382, 0.180687, 0.174386, 0.166744]",0.0,0.0,0.0
tfidf,785,"[""54440"", ""8202880"", ""24234341"", ""31803596"", ""12471115"", ""20649327"", ""39285547"", ""15274349"", ""23586085"", ""27995781""]","[0.326995, 0.174757, 0.163142, 0.137343, 0.116761, 0.115825, 0.109637, 0.090266, 0.084176, 0.08029]",0.386853,0.2,1.0
tfidf,793,"[""8425533"", ""8551160"", ""4701662"", ""23403754"", ""14835068"", ""1991105"", ""40232172"", ""41646286"", ""30580263"", ""6712836""]","[0.25745, 0.239758, 0.21087, 0.16519, 0.164084, 0.133145, 0.131919, 0.126749, 0.121987, 0.120484]",0.63093,0.5,1.0
tfidf,800,"[""10765888"", ""22264117"", ""2722988"", ""9291668"", ""6040392"", ""3230557"", ""22549449"", ""16693950"", ""7492250"", ""5824955""]","[0.23431, 0.227766, 0.21571, 0.208098, 0.197789, 0.190065, 0.185723, 0.179718, 0.176118, 0.174063]",0.0,0.0,0.0
tfidf,805,"[""22180793"", ""17188921"", ""19485649"", ""36642096"", ""23160444"", ""3118719"", ""2060137"", ""3727986"", ""3825472"", ""14149065""]","[0.452789, 0.381727, 0.291801, 0.290656, 0.274556, 0.26378, 0.248443, 0.244051, 0.243861, 0.237909]",1.0,1.0,1.0
tfidf,808,"[""36606083"", ""36180468"", ""25799020"", ""14180217"", ""4313478"", ""15966318"", ""25787749"", ""4361990"", ""2841164"", ""30655442""]","[0.236683, 0.169867, 0.117539, 0.114267, 0.09958, 0.098286, 0.094619, 0.093466, 0.09281, 0.091682]",1.0,1.0,1.0
tfidf,811,"[""19799455"", ""21878751"", ""5849439"", ""1733337"", ""17081238"", ""14501880"", ""34733465"", ""11705328"", ""27240699"", ""14663842""]","[0.426777, 0.118705, 0.11128, 0.106273, 0.101393, 0.094621, 0.092085, 0.091971, 0.091885, 0.091858]",1.0,1.0,1.0
tfidf,814,"[""33387953"", ""4311206"", ""21164071"", ""6386930"", ""11615242"", ""42873134"", ""24005548"", ""24249915"", ""55040297"", ""14171859""]","[0.355379, 0.196533, 0.192824, 0.183795, 0.174504, 0.172946, 0.172934, 0.172809, 0.172234, 0.169901]",1.0,1.0,1.0
tfidf,820,"[""8646760"", ""47240151"", ""3346812"", ""35448676"", ""16108876"", ""16691520"", ""5116145"", ""26108767"", ""16167746"", ""18375089""]","[0.20619, 0.14004, 0.12658, 0.125298, 0.120204, 0.115158, 0.113797, 0.109635, 0.108598, 0.106897]",1.0,1.0,1.0
tfidf,821,"[""8646760"", ""47240151"", ""3346812"", ""35448676"", ""26108767"", ""16108876"", ""16691520"", ""5116145"", ""16167746"", ""18375089""]","[0.20303, 0.137893, 0.12464, 0.123377, 0.119411, 0.118362, 0.113393, 0.112053, 0.106933, 0.105259]",1.0,1.0,1.0
tfidf,823,"[""15319019"", ""2319305"", ""39443128"", ""26973393"", ""4695107"", ""37205685"", ""6426919"", ""41599676"", ""641786"", ""25895285""]","[0.474431, 0.293544, 0.219566, 0.119945, 0.118523, 0.112885, 0.112834, 0.108093, 0.105656, 0.102722]",1.0,1.0,1.0
tfidf,830,"[""12737132"", ""52873726"", ""34445160"", ""11535539"", ""4447785"", ""1897324"", ""36310858"", ""1387654"", ""1065627"", ""20620012""]","[0.282294, 0.239642, 0.228973, 0.200424, 0.190716, 0.186128, 0.174276, 0.172693, 0.15721, 0.148703]",0.356207,0.166667,1.0
tfidf,831,"[""12737132"", ""34445160"", ""11535539"", ""36310858"", ""52873726"", ""4447785"", ""1387654"", ""1897324"", ""1065627"", ""13481880""]","[0.349784, 0.272817, 0.247463, 0.21582, 0.201019, 0.198102, 0.197798, 0.195024, 0.192886, 0.143165]",0.315465,0.125,1.0
tfidf,832,"[""30303335"", ""37964706"", ""7869794"", ""10562341"", ""5094468"", ""12948892"", ""19079491"", ""29362104"", ""1605392"", ""8122346""]","[0.52608, 0.324188, 0.271948, 0.258362, 0.249866, 0.227996, 0.216467, 0.203697, 0.16112, 0.141949]",1.0,1.0,1.0
tfidf,834,"[""12631182"", ""46328296"", ""23100962"", ""2099400"", ""23122306"", ""7155555"", ""15493354"", ""1386103"", ""36474"", ""16319097""]","[0.202347, 0.117546, 0.097457, 0.075557, 0.074678, 0.065983, 0.060244, 0.058445, 0.05774, 0.055418]",0.0,0.0,0.0
tfidf,837,"[""1780819"", ""25263942"", ""15928989"", ""23577867"", ""9239963"", ""16346504"", ""3210545"", ""6121668"", ""32721137"", ""2389574""]","[0.329129, 0.312306, 0.225263, 0.222346, 0.215971, 0.203328, 0.16594, 0.150932, 0.142031, 0.134092]",0.5,0.333333,1.0
tfidf,839,"[""169264"", ""17327939"", ""6219790"", ""31715818"", ""13923069"", ""1469751"", ""719812"", ""13764090"", ""38300781"", ""13794374""]","[0.480304, 0.360149, 0.284416, 0.210088, 0.164653, 0.153474, 0.114059, 0.110474, 0.086397, 0.086334]",0.356207,0.166667,1.0
tfidf,845,"[""9878167"", ""29399239"", ""6251620"", ""17741440"", ""27789588"", ""36089763"", ""14853989"", ""2236768"", ""3495456"", ""46517055""]","[0.476412, 0.470795, 0.42362, 0.407081, 0.390579, 0.313204, 0.308951, 0.291138, 0.271396, 0.269087]",0.430677,0.25,1.0
tfidf,847,"[""33835579"", ""24241932"", ""35079452"", ""16787954"", ""4424888"", ""341324"", ""1386103"", ""4883040"", ""21383026"", ""7230315""]","[0.302818, 0.29373, 0.277408, 0.274899, 0.261254, 0.233801, 0.223394, 0.219549, 0.198105, 0.19124]",0.430677,0.25,1.0
tfidf,852,"[""13843341"", ""474325"", ""26611094"", ""8190282"", ""25612629"", ""14361849"", ""23801039"", ""7098463"", ""29495185"", ""34208005""]","[0.289179, 0.211529, 0.164168, 0.135787, 0.127025, 0.119463, 0.112197, 0.109957, 0.104682, 0.103193]",1.0,1.0,1.0
tfidf,859,"[""12315072"", ""1982286"", ""22049489"", ""25726838"", ""13048272"", ""9076196"", ""7228140"", ""8385277"", ""6650933"", ""3559136""]","[0.309522, 0.270788, 0.234036, 0.226802, 0.203578, 0.176304, 0.155202, 0.1437, 0.141486, 0.135118]",0.63093,0.5,1.0
tfidf,870,"[""37029185"", ""4345757"", ""25973484"", ""5268462"", ""32421068"", ""24625323"", ""25786167"", ""10889845"", ""1907601"", ""1831916""]","[0.280793, 0.229974, 0.218276, 0.189416, 0.187213, 0.186455, 0.175789, 0.159173, 0.158517, 0.158335]",0.0,0.0,0.0
tfidf,873,"[""4345757"", ""25973484"", ""24625323"", ""5268462"", ""3672261"", ""10889845"", ""13441037"", ""3315558"", ""21641088"", ""4164929""]","[0.210684, 0.207605, 0.171719, 0.166534, 0.144734, 0.139311, 0.136751, 0.135113, 0.134951, 0.133626]",0.106993,0.125,0.2
tfidf,879,"[""8426046"", ""20132778"", ""8219248"", ""24157077"", ""6974477"", ""27438378"", ""25515662"", ""22896970"", ""26108767"", ""29459383""]","[0.215997, 0.156498, 0.149394, 0.124842, 0.110026, 0.102287, 0.094434, 0.089958, 0.083198, 0.080997]",1.0,1.0,1.0
tfidf,880,"[""8426046"", ""17482507"", ""31942055"", ""1974176"", ""27438378"", ""12438901"", ""22896970"", ""13514898"", ""15948830"", ""32463364""]","[0.200178, 0.096707, 0.080326, 0.079902, 0.079747, 0.074659, 0.071726, 0.070688, 0.069645, 0.066834]",1.0,1.0,1.0
tfidf,882,"[""14803797"", ""12709184"", ""44624045"", ""6793674"", ""24273592"", ""35962023"", ""24338780"", ""46328296"", ""11181416"", ""6636088""]","[0.325187, 0.148056, 0.108779, 0.096466, 0.095386, 0.090398, 0.087259, 0.085637, 0.082877, 0.081202]",1.0,1.0,1.0
tfidf,887,"[""2140513"", ""33872649"", ""1887056"", ""16712164"", ""5107861"", ""18682109"", ""7506409"", ""2251426"", ""24766509"", ""3173489""]","[0.186102, 0.171749, 0.153546, 0.145275, 0.135294, 0.128016, 0.114298, 0.110829, 0.108162, 0.104018]",0.0,0.0,0.0
tfidf,903,"[""10648422"", ""7489663"", ""36444198"", ""52180874"", ""7521113"", ""1900152"", ""7343711"", ""5752492"", ""22406695"", ""14938990""]","[0.553738, 0.357464, 0.338703, 0.278976, 0.26192, 0.249367, 0.247544, 0.245887, 0.239396, 0.237961]",1.0,1.0,1.0
tfidf,904,"[""7370282"", ""5700349"", ""3506723"", ""1539159"", ""15491404"", ""26735905"", ""8997410"", ""188911"", ""23160444"", ""9063688""]","[0.444718, 0.223795, 0.179561, 0.171417, 0.169168, 0.153921, 0.143969, 0.139623, 0.136042, 0.129828]",1.0,1.0,1.0
tfidf,907,"[""6923961"", ""20732789"", ""25726838"", ""24282306"", ""9159125"", ""20568364"", ""24828165"", ""2443495"", ""38131471"", ""14768471""]","[0.525272, 0.332162, 0.228589, 0.223466, 0.218232, 0.199737, 0.188392, 0.186697, 0.183157, 0.181341]",1.0,1.0,1.0
tfidf,911,"[""11254556"", ""13223957"", ""14188138"", ""36721932"", ""6625693"", ""26445118"", ""4394525"", ""10666475"", ""13027590"", ""22707413""]","[0.309568, 0.136698, 0.131213, 0.128762, 0.124912, 0.121408, 0.116268, 0.115986, 0.110507, 0.108925]",1.0,1.0,1.0
tfidf,913,"[""9956893"", ""11428884"", ""712078"", ""22478394"", ""22116439"", ""56486733"", ""25328476"", ""16826810"", ""3504761"", ""20690388""]","[0.506987, 0.45843, 0.242721, 0.223948, 0.209859, 0.192902, 0.13168, 0.123605, 0.110785, 0.104081]",0.0,0.0,0.0
tfidf,914,"[""9956893"", ""11428884"", ""712078"", ""22478394"", ""22116439"", ""56486733"", ""25328476"", ""16826810"", ""3504761"", ""20690388""]","[0.498577, 0.464301, 0.254002, 0.229055, 0.217319, 0.203478, 0.13511, 0.132446, 0.126734, 0.110409]",0.0,0.0,0.0
tfidf,921,"[""1642727"", ""13083189"", ""37156349"", ""10010651"", ""6647414"", ""26107000"", ""50670403"", ""14079881"", ""21274919"", ""4463588""]","[0.209628, 0.199511, 0.185105, 0.181904, 0.167768, 0.163178, 0.140054, 0.132113, 0.13137, 0.128386]",1.0,1.0,1.0
tfidf,922,"[""17077004"", ""22227889"", ""11230569"", ""25134146"", ""374902"", ""29134911"", ""26124606"", ""44562058"", ""23531592"", ""9161988""]","[0.301387, 0.264071, 0.245324, 0.23693, 0.204784, 0.193601, 0.192649, 0.184089, 0.183831, 0.177763]",1.0,1.0,1.0
tfidf,936,"[""5483793"", ""8903143"", ""20457190"", ""8305686"", ""994800"", ""24069089"", ""9283422"", ""18758057"", ""14657344"", ""35987381""]","[0.484527, 0.288961, 0.243581, 0.203892, 0.197821, 0.193999, 0.193574, 0.190846, 0.174254, 0.17359]",1.0,1.0,1.0
tfidf,956,"[""3127341"", ""11090688"", ""3610282"", ""19099739"", ""12956194"", ""31107919"", ""4321947"", ""21557614"", ""6061927"", ""20829129""]","[0.334751, 0.216188, 0.199341, 0.175314, 0.171857, 0.168045, 0.166688, 0.160287, 0.150644, 0.123255]",0.386853,0.2,1.0
tfidf,957,"[""13492264"", ""123859"", ""28207326"", ""6153754"", ""16355392"", ""27076725"", ""28783084"", ""32665136"", ""36345578"", ""6580081""]","[0.254607, 0.249988, 0.196304, 0.167652, 0.166084, 0.165171, 0.141792, 0.140382, 0.13397, 0.133814]",0.63093,0.5,1.0
tfidf,960,"[""8780599"", ""43128141"", ""49429882"", ""10010651"", ""5698494"", ""6525844"", ""202259"", ""11939159"", ""21009874"", ""25355575""]","[0.472921, 0.22403, 0.172278, 0.168551, 0.165522, 0.157207, 0.152733, 0.149336, 0.140377, 0.139408]",1.0,1.0,1.0
tfidf,967,"[""2119889"", ""8997410"", ""86694016"", ""12631697"", ""25817686"", ""16280642"", ""40367499"", ""9063688"", ""22767022"", ""12640810""]","[0.359614, 0.170806, 0.152925, 0.147809, 0.131086, 0.095704, 0.089717, 0.086327, 0.082384, 0.076959]",1.0,1.0,1.0
tfidf,971,"[""829646"", ""27446873"", ""46695481"", ""6561200"", ""23136735"", ""28617573"", ""27873158"", ""13857083"", ""9764256"", ""5433667""]","[0.560312, 0.534057, 0.514739, 0.501182, 0.481083, 0.439531, 0.438979, 0.394693, 0.32599, 0.311964]",0.581889,0.333333,1.0
tfidf,975,"[""4454788"", ""29509926"", ""3475317"", ""25315295"", ""34378726"", ""343052"", ""12705056"", ""30908508"", ""7735859"", ""13905670""]","[0.404717, 0.315868, 0.26448, 0.254264, 0.252464, 0.181708, 0.174831, 0.174818, 0.174476, 0.166608]",0.0,0.0,0.0
tfidf,982,"[""2988714"", ""33912020"", ""15868816"", ""20646904"", ""19521501"", ""43122426"", ""8460275"", ""22938539"", ""4340509"", ""20381484""]","[0.316963, 0.166588, 0.147323, 0.130621, 0.130607, 0.129267, 0.127064, 0.126522, 0.122562, 0.122126]",1.0,1.0,1.0
tfidf,985,"[""6828370"", ""16364639"", ""8006440"", ""15113221"", ""34071621"", ""34016944"", ""5253987"", ""13290521"", ""16201748"", ""2619579""]","[0.378938, 0.216411, 0.21317, 0.194103, 0.179783, 0.165946, 0.157504, 0.148564, 0.148298, 0.145997]",1.0,1.0,1.0
tfidf,993,"[""26118532"", ""6386930"", ""25842866"", ""4429668"", ""26607366"", ""16472469"", ""10486817"", ""1226452"", ""7848113"", ""4085204""]","[0.349118, 0.347818, 0.326731, 0.244496, 0.209322, 0.190178, 0.140134, 0.128951, 0.119766, 0.101736]",0.356207,0.166667,1.0
tfidf,1012,"[""9745001"", ""26026009"", ""6751418"", ""43122426"", ""37912677"", ""21551568"", ""26611094"", ""25452937"", ""9310407"", ""18414462""]","[0.582857, 0.3348, 0.285131, 0.239402, 0.175085, 0.174419, 0.104992, 0.099409, 0.096932, 0.094889]",1.0,1.0,1.0
tfidf,1014,"[""6277638"", ""2266471"", ""1227277"", ""10790846"", ""4658268"", ""18557974"", ""13162391"", ""15615957"", ""34760396"", ""1974176""]","[0.274781, 0.166608, 0.158065, 0.150449, 0.134114, 0.125094, 0.123211, 0.122217, 0.118884, 0.109126]",1.0,1.0,1.0
tfidf,1019,"[""11603066"", ""1225513"", ""9875570"", ""44172171"", ""196664003"", ""19058822"", ""1748921"", ""25315295"", ""6847208"", ""27693891""]","[0.311445, 0.267105, 0.264323, 0.128678, 0.112909, 0.086126, 0.083395, 0.076283, 0.074836, 0.068934]",1.0,1.0,1.0
tfidf,1020,"[""9433958"", ""38376189"", ""10559501"", ""2947124"", ""26124606"", ""6163801"", ""24278870"", ""12885341"", ""37444589"", ""34287602""]","[0.24747, 0.218187, 0.212351, 0.160355, 0.159859, 0.154103, 0.150097, 0.149378, 0.145727, 0.137622]",1.0,1.0,1.0
tfidf,1021,"[""9433958"", ""38376189"", ""10559501"", ""2947124"", ""26124606"", ""6163801"", ""12885341"", ""24278870"", ""34287602"", ""37444589""]","[0.244902, 0.215922, 0.210147, 0.158691, 0.1582, 0.152504, 0.147827, 0.144916, 0.136194, 0.128954]",1.0,1.0,1.0
tfidf,1024,"[""14530534"", ""8494570"", ""5373138"", ""24995939"", ""140874"", ""26064942"", ""37249641"", ""6401675"", ""4312169"", ""24896957""]","[0.32917, 0.321204, 0.285007, 0.238745, 0.234887, 0.196007, 0.122631, 0.1188, 0.110102, 0.106631]",0.5,0.333333,1.0
