retriever,query_id,ranked_doc_ids,scores,ndcg_at_10,mrr_at_10,recall_at_10
tfidf,bioasq_1484,"[""bioasq_16301230"", ""bioasq_11473855"", ""bioasq_17019218"", ""bioasq_23394604"", ""bioasq_12173195"", ""bioasq_17416907"", ""bioasq_16632814"", ""bioasq_21150631"", ""bioasq_18095969"", ""bioasq_16677266""]","[0.607891, 0.521766, 0.470957, 0.416338, 0.398887, 0.39216, 0.390678, 0.374335, 0.34695, 0.339965]",1.0,1.0,0.769231
tfidf,bioasq_4301,"[""bioasq_34767442"", ""bioasq_32118252"", ""bioasq_29531424"", ""bioasq_17309171"", ""bioasq_34047392"", ""bioasq_22005615"", ""bioasq_34539228"", ""bioasq_22435808"", ""bioasq_12587941"", ""bioasq_34472376""]","[0.292724, 0.211773, 0.177159, 0.142834, 0.138413, 0.076729, 0.070914, 0.065901, 0.064984, 0.061797]",0.798925,1.0,0.833333
tfidf,bioasq_879,"[""bioasq_18459898"", ""bioasq_15835099"", ""bioasq_20593981"", ""bioasq_16238072"", ""bioasq_15835100"", ""bioasq_17644917"", ""bioasq_21193992"", ""bioasq_6583309"", ""bioasq_30233849"", ""bioasq_19714338""]","[0.274382, 0.24563, 0.243871, 0.229099, 0.22128, 0.208937, 0.200295, 0.175648, 0.171345, 0.168838]",0.864315,1.0,0.666667
tfidf,bioasq_1104,"[""bioasq_25546992"", ""bioasq_19888755"", ""bioasq_15922277"", ""bioasq_24474959"", ""bioasq_23795692"", ""bioasq_10953551"", ""bioasq_23259476"", ""bioasq_20582873"", ""bioasq_23541013"", ""bioasq_24178972""]","[0.295696, 0.276349, 0.242239, 0.209886, 0.157826, 0.128654, 0.116654, 0.111621, 0.10957, 0.102758]",0.78855,1.0,0.636364
tfidf,bioasq_2066,"[""bioasq_19200529"", ""bioasq_25939784"", ""bioasq_29531424"", ""bioasq_22005615"", ""bioasq_12587941"", ""bioasq_22435808"", ""bioasq_15846065"", ""bioasq_7607795"", ""bioasq_22162947"", ""bioasq_23809990""]","[0.577914, 0.106357, 0.087792, 0.068237, 0.052769, 0.051924, 0.04561, 0.04176, 0.041138, 0.03989]",0.765361,1.0,0.666667
tfidf,bioasq_1505,"[""bioasq_15639532"", ""bioasq_23236188"", ""bioasq_22941961"", ""bioasq_25797933"", ""bioasq_24095115"", ""bioasq_24510436"", ""bioasq_20501974"", ""bioasq_20351675"", ""bioasq_14745222"", ""bioasq_9860962""]","[0.158423, 0.131723, 0.130995, 0.122431, 0.114657, 0.111643, 0.103486, 0.097777, 0.087722, 0.083048]",0.544996,1.0,0.5
tfidf,bioasq_2126,"[""bioasq_26275698"", ""bioasq_24865682"", ""bioasq_10066026"", ""bioasq_11271380"", ""bioasq_1953691"", ""bioasq_25116429"", ""bioasq_12169625"", ""bioasq_24943486"", ""bioasq_15226563"", ""bioasq_10698963""]","[0.468369, 0.468104, 0.448628, 0.43461, 0.418846, 0.417958, 0.409797, 0.401313, 0.381358, 0.380439]",1.0,1.0,0.588235
tfidf,bioasq_4682,"[""bioasq_14562287"", ""bioasq_12385930"", ""bioasq_30363387"", ""bioasq_15475927"", ""bioasq_32686748"", ""bioasq_21862072"", ""bioasq_17277764"", ""bioasq_25189638"", ""bioasq_22367295"", ""bioasq_26439747""]","[0.634898, 0.557143, 0.528501, 0.513736, 0.505311, 0.489711, 0.460618, 0.405009, 0.364208, 0.27188]",1.0,1.0,0.769231
tfidf,bioasq_2177,"[""bioasq_32689928"", ""bioasq_32211023"", ""bioasq_25367294"", ""bioasq_26748519"", ""bioasq_22495304"", ""bioasq_26030525"", ""bioasq_26518482"", ""bioasq_33857359"", ""bioasq_28780612"", ""bioasq_20501974""]","[0.225513, 0.164642, 0.137256, 0.13606, 0.123332, 0.122201, 0.120818, 0.103252, 0.091209, 0.079629]",0.237198,0.2,0.5
tfidf,bioasq_1447,"[""bioasq_10711555"", ""bioasq_12806798"", ""bioasq_9690182"", ""bioasq_15183554"", ""bioasq_10838378"", ""bioasq_15582258"", ""bioasq_22687358"", ""bioasq_21194654"", ""bioasq_20065535"", ""bioasq_29042094""]","[0.31636, 0.278935, 0.257818, 0.249147, 0.241451, 0.192639, 0.190282, 0.129342, 0.129191, 0.120517]",0.925851,1.0,0.888889
tfidf,bioasq_1528,"[""bioasq_10796047"", ""bioasq_7975766"", ""bioasq_15916100"", ""bioasq_11054376"", ""bioasq_11682961"", ""bioasq_15672765"", ""bioasq_7978750"", ""bioasq_26398764"", ""bioasq_31822364"", ""bioasq_9667473""]","[0.453952, 0.447504, 0.386759, 0.3518, 0.341578, 0.310526, 0.288935, 0.230826, 0.228815, 0.208978]",0.864315,1.0,0.666667
tfidf,bioasq_772,"[""bioasq_15492125"", ""bioasq_23150908"", ""bioasq_23150934"", ""bioasq_31843957"", ""bioasq_10560244"", ""bioasq_22530047"", ""bioasq_27358062"", ""bioasq_23587141"", ""bioasq_10613047"", ""bioasq_15056980""]","[0.241368, 0.198518, 0.194485, 0.158818, 0.154911, 0.146143, 0.145825, 0.143924, 0.143321, 0.143213]",0.0,0.0,0.0
tfidf,bioasq_3732,"[""bioasq_12422054"", ""bioasq_15695389"", ""bioasq_29163501"", ""bioasq_15087020"", ""bioasq_14666732"", ""bioasq_19398090"", ""bioasq_29434878"", ""bioasq_22934911"", ""bioasq_31822364"", ""bioasq_19593441""]","[0.449662, 0.431169, 0.369193, 0.359613, 0.354922, 0.338771, 0.332542, 0.322393, 0.320031, 0.292327]",1.0,1.0,0.5
tfidf,bioasq_4570,"[""bioasq_34117353"", ""bioasq_20978039"", ""bioasq_20705812"", ""bioasq_29321253"", ""bioasq_29697153"", ""bioasq_24140394"", ""bioasq_24205087"", ""bioasq_21576357"", ""bioasq_17878817"", ""bioasq_29305325""]","[0.401411, 0.236799, 0.110455, 0.103231, 0.086925, 0.065163, 0.06137, 0.050844, 0.048303, 0.046722]",1.0,1.0,1.0
tfidf,bioasq_3405,"[""bioasq_16115318"", ""bioasq_28823509"", ""bioasq_24126360"", ""bioasq_30308208"", ""bioasq_20840734"", ""bioasq_27708921"", ""bioasq_2080488"", ""bioasq_22870474"", ""bioasq_27477871"", ""bioasq_29531424""]","[0.213546, 0.192978, 0.176173, 0.140092, 0.133884, 0.117734, 0.10586, 0.100948, 0.093512, 0.092401]",0.699215,1.0,0.6
tfidf,bioasq_4711,"[""bioasq_34505967"", ""bioasq_25483404"", ""bioasq_25404635"", ""bioasq_26874353"", ""bioasq_26052092"", ""bioasq_29349062"", ""bioasq_28969093"", ""bioasq_27612318"", ""bioasq_29887379"", ""bioasq_23124062""]","[0.313126, 0.21668, 0.159114, 0.141867, 0.120927, 0.11986, 0.106126, 0.105519, 0.104653, 0.10191]",1.0,1.0,1.0
tfidf,bioasq_3049,"[""bioasq_28222791"", ""bioasq_19822671"", ""bioasq_15004568"", ""bioasq_21724593"", ""bioasq_32967423"", ""bioasq_32689928"", ""bioasq_22630332"", ""bioasq_25367294"", ""bioasq_26947740"", ""bioasq_20840734""]","[0.227638, 0.181389, 0.176399, 0.122703, 0.096653, 0.092836, 0.092791, 0.092498, 0.091613, 0.087406]",0.0,0.0,0.0
tfidf,bioasq_656,"[""bioasq_18000976"", ""bioasq_23044018"", ""bioasq_22872265"", ""bioasq_14963686"", ""bioasq_17414289"", ""bioasq_23378035"", ""bioasq_22016144"", ""bioasq_20301588"", ""bioasq_22446440"", ""bioasq_21844411""]","[0.412068, 0.393651, 0.324898, 0.313903, 0.28853, 0.253577, 0.247823, 0.223266, 0.206397, 0.190529]",1.0,1.0,0.714286
tfidf,bioasq_1337,"[""bioasq_16106061"", ""bioasq_16137612"", ""bioasq_22155803"", ""bioasq_7739505"", ""bioasq_15039233"", ""bioasq_22640501"", ""bioasq_18673215"", ""bioasq_20373339"", ""bioasq_21838669"", ""bioasq_23354606""]","[0.350591, 0.296436, 0.281779, 0.272476, 0.264969, 0.262373, 0.244757, 0.2408, 0.234698, 0.23214]",0.61225,1.0,0.166667
tfidf,bioasq_325,"[""bioasq_8735623"", ""bioasq_20924097"", ""bioasq_19675298"", ""bioasq_17220471"", ""bioasq_21741479"", ""bioasq_16781216"", ""bioasq_19708671"", ""bioasq_22709755"", ""bioasq_16775092"", ""bioasq_22879384""]","[0.339931, 0.282675, 0.213847, 0.206665, 0.202086, 0.193777, 0.182523, 0.178583, 0.169757, 0.167801]",0.926636,1.0,0.5625
tfidf,bioasq_599,"[""bioasq_9110682"", ""bioasq_20495471"", ""bioasq_19921981"", ""bioasq_23440506"", ""bioasq_19636526"", ""bioasq_19257836"", ""bioasq_19284180"", ""bioasq_9690182"", ""bioasq_23281786"", ""bioasq_10838378""]","[0.411264, 0.308302, 0.268856, 0.267194, 0.180828, 0.161947, 0.122929, 0.096768, 0.095067, 0.089774]",0.800694,1.0,0.636364
tfidf,bioasq_959,"[""bioasq_26539452"", ""bioasq_25220802"", ""bioasq_25489581"", ""bioasq_20970979"", ""bioasq_22882019"", ""bioasq_20005186"", ""bioasq_21493184"", ""bioasq_22553304"", ""bioasq_20411115"", ""bioasq_29499588""]","[0.441037, 0.364158, 0.353612, 0.235121, 0.215359, 0.151966, 0.151414, 0.117359, 0.11512, 0.114862]",0.868795,1.0,0.8
tfidf,bioasq_2290,"[""bioasq_19169244"", ""bioasq_19169243"", ""bioasq_18022358"", ""bioasq_21826286"", ""bioasq_18660821"", ""bioasq_19096707"", ""bioasq_22567365"", ""bioasq_27492286"", ""bioasq_25680078"", ""bioasq_16973436""]","[0.446161, 0.394273, 0.381454, 0.349646, 0.319692, 0.297136, 0.295724, 0.271685, 0.241454, 0.24038]",1.0,1.0,0.769231
tfidf,bioasq_3437,"[""bioasq_25485886"", ""bioasq_20154362"", ""bioasq_21636835"", ""bioasq_17563269"", ""bioasq_24302004"", ""bioasq_22773877"", ""bioasq_26947740"", ""bioasq_24627478"", ""bioasq_15529521"", ""bioasq_20234994""]","[0.294059, 0.217642, 0.184324, 0.168772, 0.151571, 0.124899, 0.101812, 0.093457, 0.083227, 0.078991]",1.0,1.0,1.0
tfidf,bioasq_4642,"[""bioasq_17092503"", ""bioasq_34469860"", ""bioasq_30663437"", ""bioasq_8861162"", ""bioasq_8859913"", ""bioasq_20376615"", ""bioasq_3339667"", ""bioasq_11320737"", ""bioasq_3925257"", ""bioasq_20691038""]","[0.396335, 0.370056, 0.365108, 0.350478, 0.328238, 0.311458, 0.293642, 0.292927, 0.286264, 0.276088]",1.0,1.0,0.47619
tfidf,bioasq_1984,"[""bioasq_27370569"", ""bioasq_26685307"", ""bioasq_23671339"", ""bioasq_19016241"", ""bioasq_22709892"", ""bioasq_32689928"", ""bioasq_32168452"", ""bioasq_28989334"", ""bioasq_21047203"", ""bioasq_25522693""]","[0.217242, 0.213966, 0.156996, 0.154584, 0.149153, 0.137145, 0.11004, 0.107764, 0.100773, 0.095712]",0.63093,0.5,1.0
tfidf,bioasq_2783,"[""bioasq_28381231"", ""bioasq_7588825"", ""bioasq_29756573"", ""bioasq_8981698"", ""bioasq_19917524"", ""bioasq_27939059"", ""bioasq_26516064"", ""bioasq_23003992"", ""bioasq_22677741"", ""bioasq_20161971""]","[0.191597, 0.087608, 0.067369, 0.063642, 0.05269, 0.050706, 0.049809, 0.047822, 0.046285, 0.044385]",1.0,1.0,1.0
tfidf,bioasq_1586,"[""bioasq_24097267"", ""bioasq_25679813"", ""bioasq_24998386"", ""bioasq_28035030"", ""bioasq_22435808"", ""bioasq_23809990"", ""bioasq_26518482"", ""bioasq_28653622"", ""bioasq_26351520"", ""bioasq_19773260""]","[0.380719, 0.170351, 0.10206, 0.099225, 0.095464, 0.092063, 0.091452, 0.086584, 0.084874, 0.084625]",1.0,1.0,1.0
tfidf,bioasq_628,"[""bioasq_18596382"", ""bioasq_24884522"", ""bioasq_23659608"", ""bioasq_25213870"", ""bioasq_23095807"", ""bioasq_23899985"", ""bioasq_23891283"", ""bioasq_25256052"", ""bioasq_30419350"", ""bioasq_24555979""]","[0.261691, 0.233548, 0.194116, 0.189931, 0.179128, 0.152616, 0.151983, 0.137574, 0.134903, 0.133641]",0.864315,1.0,0.615385
tfidf,bioasq_1681,"[""bioasq_6592581"", ""bioasq_26121403"", ""bioasq_3029112"", ""bioasq_19180239"", ""bioasq_9409616"", ""bioasq_34505967"", ""bioasq_25475057"", ""bioasq_25630703"", ""bioasq_32059672"", ""bioasq_10075998""]","[0.439567, 0.371653, 0.357242, 0.240043, 0.195995, 0.157107, 0.122064, 0.115714, 0.113055, 0.106133]",0.722295,1.0,0.461538
tfidf,bioasq_2274,"[""bioasq_27171500"", ""bioasq_28721811"", ""bioasq_28196106"", ""bioasq_28525743"", ""bioasq_28933601"", ""bioasq_24160177"", ""bioasq_29113329"", ""bioasq_23117929"", ""bioasq_28837371"", ""bioasq_22652752""]","[0.446703, 0.303875, 0.280681, 0.23278, 0.218813, 0.21841, 0.194908, 0.188861, 0.179651, 0.170585]",0.745692,1.0,0.666667
tfidf,bioasq_244,"[""bioasq_2189307"", ""bioasq_9489964"", ""bioasq_18031713"", ""bioasq_8333797"", ""bioasq_17923583"", ""bioasq_23555069"", ""bioasq_19917524"", ""bioasq_17893267"", ""bioasq_12165115"", ""bioasq_21625820""]","[0.368579, 0.347317, 0.338926, 0.326135, 0.306065, 0.253988, 0.253229, 0.251612, 0.233708, 0.227786]",0.135652,0.1,0.333333
tfidf,bioasq_782,"[""bioasq_25189622"", ""bioasq_17884815"", ""bioasq_18509062"", ""bioasq_30977807"", ""bioasq_20154362"", ""bioasq_20945533"", ""bioasq_18845124"", ""bioasq_21636835"", ""bioasq_25110833"", ""bioasq_23399566""]","[0.34629, 0.312329, 0.272493, 0.254887, 0.226694, 0.200813, 0.18565, 0.180115, 0.174169, 0.166709]",0.393695,1.0,0.333333
tfidf,bioasq_3519,"[""bioasq_30222019"", ""bioasq_30079523"", ""bioasq_30550956"", ""bioasq_29531424"", ""bioasq_28174254"", ""bioasq_22758911"", ""bioasq_26398764"", ""bioasq_29895698"", ""bioasq_22005615"", ""bioasq_20352120""]","[0.36132, 0.105641, 0.088568, 0.088259, 0.077627, 0.070082, 0.069275, 0.066715, 0.066593, 0.064415]",0.913402,1.0,1.0
tfidf,bioasq_3769,"[""bioasq_32096284"", ""bioasq_33679227"", ""bioasq_24825142"", ""bioasq_34107136"", ""bioasq_33841438"", ""bioasq_16677266"", ""bioasq_7607795"", ""bioasq_891079"", ""bioasq_23394604"", ""bioasq_15835100""]","[0.151722, 0.124565, 0.122516, 0.1196, 0.117954, 0.112668, 0.098405, 0.097764, 0.09766, 0.094499]",1.0,1.0,1.0
tfidf,bioasq_3303,"[""bioasq_27552850"", ""bioasq_29054129"", ""bioasq_26186194"", ""bioasq_29531424"", ""bioasq_29887379"", ""bioasq_11504843"", ""bioasq_22005615"", ""bioasq_20171226"", ""bioasq_22435808"", ""bioasq_20840734""]","[0.543145, 0.419388, 0.400643, 0.107687, 0.099462, 0.092975, 0.084507, 0.081421, 0.072581, 0.07171]",1.0,1.0,1.0
tfidf,bioasq_3448,"[""bioasq_29047301"", ""bioasq_29967357"", ""bioasq_6350992"", ""bioasq_15835100"", ""bioasq_22575960"", ""bioasq_6633857"", ""bioasq_9050065"", ""bioasq_17316231"", ""bioasq_23031030"", ""bioasq_20592905""]","[0.478761, 0.074693, 0.051734, 0.051422, 0.051228, 0.049482, 0.049362, 0.045353, 0.045212, 0.045018]",1.0,1.0,1.0
tfidf,bioasq_2759,"[""bioasq_15004568"", ""bioasq_19096707"", ""bioasq_20820472"", ""bioasq_17494770"", ""bioasq_21546358"", ""bioasq_16527865"", ""bioasq_23703035"", ""bioasq_25500726"", ""bioasq_17194778"", ""bioasq_28780612""]","[0.485875, 0.220346, 0.204703, 0.20258, 0.186836, 0.170239, 0.151531, 0.151029, 0.141743, 0.138543]",0.900172,1.0,1.0
tfidf,bioasq_2945,"[""bioasq_27458220"", ""bioasq_29089721"", ""bioasq_27216072"", ""bioasq_20495471"", ""bioasq_26372543"", ""bioasq_20840734"", ""bioasq_19502294"", ""bioasq_27175894"", ""bioasq_22163191"", ""bioasq_23225525""]","[0.246868, 0.225276, 0.161381, 0.1086, 0.091057, 0.089827, 0.086759, 0.083123, 0.082714, 0.082479]",0.919721,1.0,1.0
tfidf,bioasq_541,"[""bioasq_18045502"", ""bioasq_19773260"", ""bioasq_31998941"", ""bioasq_10185137"", ""bioasq_18279518"", ""bioasq_24939875"", ""bioasq_28241736"", ""bioasq_18809914"", ""bioasq_24163365"", ""bioasq_24916973""]","[0.168862, 0.16374, 0.154511, 0.152887, 0.118149, 0.11208, 0.098211, 0.092148, 0.089504, 0.084125]",0.850345,1.0,1.0
tfidf,bioasq_2911,"[""bioasq_29028909"", ""bioasq_18022358"", ""bioasq_28379181"", ""bioasq_19096707"", ""bioasq_28348222"", ""bioasq_15004568"", ""bioasq_28780612"", ""bioasq_27113450"", ""bioasq_10806101"", ""bioasq_21546358""]","[0.296515, 0.198848, 0.192891, 0.188572, 0.187492, 0.173433, 0.154918, 0.151135, 0.145612, 0.136458]",1.0,1.0,1.0
tfidf,bioasq_2648,"[""bioasq_27895893"", ""bioasq_27318893"", ""bioasq_27903964"", ""bioasq_27789555"", ""bioasq_28430627"", ""bioasq_28459942"", ""bioasq_29137239"", ""bioasq_34505967"", ""bioasq_33021960"", ""bioasq_27797375""]","[0.38934, 0.350497, 0.317791, 0.312996, 0.263246, 0.201681, 0.179718, 0.177872, 0.155019, 0.140579]",1.0,1.0,1.0
tfidf,bioasq_3726,"[""bioasq_30486888"", ""bioasq_29327913"", ""bioasq_20840734"", ""bioasq_17315395"", ""bioasq_29531424"", ""bioasq_27477871"", ""bioasq_22005615"", ""bioasq_23376192"", ""bioasq_23199349"", ""bioasq_28400976""]","[0.344054, 0.155778, 0.11043, 0.108824, 0.101701, 0.092408, 0.08866, 0.084242, 0.079808, 0.077392]",0.469279,1.0,0.333333
tfidf,bioasq_2927,"[""bioasq_29089721"", ""bioasq_20840734"", ""bioasq_17563269"", ""bioasq_29691490"", ""bioasq_26939882"", ""bioasq_29847322"", ""bioasq_29946962"", ""bioasq_21799568"", ""bioasq_12388934"", ""bioasq_28259301""]","[0.16337, 0.12532, 0.123704, 0.096613, 0.09272, 0.086952, 0.085617, 0.082756, 0.080481, 0.080218]",0.613147,1.0,0.5
tfidf,bioasq_2555,"[""bioasq_28459942"", ""bioasq_19273034"", ""bioasq_21698923"", ""bioasq_23003992"", ""bioasq_19492068"", ""bioasq_21808631"", ""bioasq_2388211"", ""bioasq_20445167"", ""bioasq_25024773"", ""bioasq_18366884""]","[0.381877, 0.063325, 0.050539, 0.050493, 0.047718, 0.047484, 0.044111, 0.043091, 0.043019, 0.04267]",1.0,1.0,1.0
tfidf,bioasq_1757,"[""bioasq_24167709"", ""bioasq_21149567"", ""bioasq_26446846"", ""bioasq_25132820"", ""bioasq_23822101"", ""bioasq_22402252"", ""bioasq_1978331"", ""bioasq_29531424"", ""bioasq_12587941"", ""bioasq_21980509""]","[0.351769, 0.297839, 0.256261, 0.182851, 0.17467, 0.114899, 0.104628, 0.097994, 0.097525, 0.086167]",1.0,1.0,1.0
tfidf,bioasq_1444,"[""bioasq_23978556"", ""bioasq_18673445"", ""bioasq_18551622"", ""bioasq_19183864"", ""bioasq_23393146"", ""bioasq_24853414"", ""bioasq_19938902"", ""bioasq_15036402"", ""bioasq_20582873"", ""bioasq_22591194""]","[0.455664, 0.406133, 0.346148, 0.318884, 0.306665, 0.305848, 0.297017, 0.279066, 0.209674, 0.209292]",0.930569,1.0,0.9
tfidf,bioasq_4005,"[""bioasq_27928945"", ""bioasq_8022486"", ""bioasq_23827161"", ""bioasq_24825142"", ""bioasq_24131352"", ""bioasq_26938566"", ""bioasq_22284190"", ""bioasq_12479803"", ""bioasq_32550671"", ""bioasq_27713030""]","[0.271452, 0.233137, 0.216855, 0.19448, 0.190207, 0.186137, 0.184493, 0.165195, 0.152399, 0.148428]",0.0,0.0,0.0
tfidf,bioasq_3136,"[""bioasq_27653758"", ""bioasq_25485886"", ""bioasq_22870474"", ""bioasq_27655110"", ""bioasq_28280401"", ""bioasq_29531424"", ""bioasq_18092253"", ""bioasq_27625113"", ""bioasq_25483063"", ""bioasq_19033369""]","[0.263059, 0.212893, 0.145646, 0.132814, 0.107966, 0.101435, 0.098304, 0.097169, 0.094406, 0.08993]",1.0,1.0,1.0
tfidf,bioasq_1760,"[""bioasq_24978639"", ""bioasq_20445167"", ""bioasq_18021920"", ""bioasq_15056980"", ""bioasq_18752142"", ""bioasq_14166458"", ""bioasq_9587066"", ""bioasq_9848024"", ""bioasq_22174915"", ""bioasq_10613047""]","[0.417031, 0.274466, 0.267247, 0.195422, 0.193014, 0.170949, 0.165777, 0.159471, 0.154389, 0.13762]",0.500866,1.0,0.333333
tfidf,bioasq_1453,"[""bioasq_19954495"", ""bioasq_12441204"", ""bioasq_21730975"", ""bioasq_20981610"", ""bioasq_16254897"", ""bioasq_22132823"", ""bioasq_24949031"", ""bioasq_22990654"", ""bioasq_20733526"", ""bioasq_24677324""]","[0.548585, 0.499853, 0.480743, 0.461568, 0.454744, 0.447858, 0.440243, 0.432295, 0.402071, 0.390418]",0.61804,1.0,0.545455
tfidf,bioasq_3632,"[""bioasq_28929587"", ""bioasq_28870615"", ""bioasq_29847322"", ""bioasq_30285318"", ""bioasq_29193906"", ""bioasq_2238088"", ""bioasq_32066940"", ""bioasq_7620118"", ""bioasq_8535646"", ""bioasq_30081197""]","[0.215325, 0.193446, 0.175975, 0.152213, 0.149582, 0.131036, 0.127729, 0.120263, 0.116733, 0.114052]",0.693022,1.0,0.555556
tfidf,bioasq_2405,"[""bioasq_20654714"", ""bioasq_22927401"", ""bioasq_9489964"", ""bioasq_25489581"", ""bioasq_21347402"", ""bioasq_8333797"", ""bioasq_2189307"", ""bioasq_28081972"", ""bioasq_22162947"", ""bioasq_30194661""]","[0.354161, 0.238292, 0.134703, 0.115915, 0.093919, 0.078704, 0.076165, 0.07303, 0.072121, 0.07182]",1.0,1.0,1.0
tfidf,bioasq_3017,"[""bioasq_10550877"", ""bioasq_1415421"", ""bioasq_10912967"", ""bioasq_8142051"", ""bioasq_9664617"", ""bioasq_21606744"", ""bioasq_26026060"", ""bioasq_8633653"", ""bioasq_18254450"", ""bioasq_25775132""]","[0.218484, 0.209033, 0.179935, 0.1782, 0.174483, 0.169274, 0.167814, 0.163462, 0.160285, 0.145873]",0.0,0.0,0.0
tfidf,bioasq_437,"[""bioasq_22017589"", ""bioasq_19412431"", ""bioasq_16462760"", ""bioasq_18223678"", ""bioasq_16549820"", ""bioasq_24126619"", ""bioasq_14720367"", ""bioasq_16877704"", ""bioasq_27539526"", ""bioasq_23715514""]","[0.517454, 0.489773, 0.242552, 0.236175, 0.230168, 0.229297, 0.220721, 0.20744, 0.184297, 0.168301]",1.0,1.0,1.0
tfidf,bioasq_1397,"[""bioasq_25750295"", ""bioasq_26557901"", ""bioasq_25776904"", ""bioasq_25230742"", ""bioasq_25256052"", ""bioasq_26084259"", ""bioasq_20840734"", ""bioasq_26939882"", ""bioasq_29691490"", ""bioasq_28259301""]","[0.464558, 0.412295, 0.383068, 0.348201, 0.165309, 0.15087, 0.131633, 0.096741, 0.09584, 0.091516]",1.0,1.0,1.0
tfidf,bioasq_2570,"[""bioasq_28328324"", ""bioasq_26633090"", ""bioasq_20840734"", ""bioasq_2080488"", ""bioasq_26372543"", ""bioasq_9402864"", ""bioasq_18975529"", ""bioasq_25080137"", ""bioasq_32648856"", ""bioasq_18673445""]","[0.511407, 0.168641, 0.067888, 0.062485, 0.06153, 0.052885, 0.049442, 0.04726, 0.039691, 0.039576]",1.0,1.0,1.0
tfidf,bioasq_4045,"[""bioasq_22827758"", ""bioasq_16106061"", ""bioasq_21436972"", ""bioasq_20645530"", ""bioasq_30182284"", ""bioasq_33445833"", ""bioasq_23745965"", ""bioasq_26894245"", ""bioasq_3891280"", ""bioasq_25549233""]","[0.34111, 0.156392, 0.121523, 0.114222, 0.112291, 0.109778, 0.104346, 0.096081, 0.094342, 0.092311]",1.0,1.0,1.0
tfidf,bioasq_2999,"[""bioasq_30291343"", ""bioasq_24198575"", ""bioasq_22451505"", ""bioasq_21753178"", ""bioasq_25337607"", ""bioasq_22530047"", ""bioasq_27815399"", ""bioasq_22492363"", ""bioasq_15950200"", ""bioasq_23112757""]","[0.343496, 0.120133, 0.117093, 0.10149, 0.098301, 0.097486, 0.096776, 0.095365, 0.094572, 0.092107]",1.0,1.0,1.0
tfidf,bioasq_3854,"[""bioasq_31209209"", ""bioasq_30285185"", ""bioasq_28714474"", ""bioasq_26342387"", ""bioasq_26091399"", ""bioasq_25679813"", ""bioasq_24998386"", ""bioasq_2238088"", ""bioasq_28035030"", ""bioasq_25378307""]","[0.360057, 0.267832, 0.212195, 0.180658, 0.169922, 0.149755, 0.111187, 0.10377, 0.102792, 0.096092]",0.441492,0.5,0.5
tfidf,bioasq_3580,"[""bioasq_31327649"", ""bioasq_25106801"", ""bioasq_29788192"", ""bioasq_24717404"", ""bioasq_26305296"", ""bioasq_28025282"", ""bioasq_29554239"", ""bioasq_30663437"", ""bioasq_26091399"", ""bioasq_16165914""]","[0.488705, 0.43449, 0.421086, 0.311515, 0.168259, 0.142488, 0.142209, 0.138108, 0.125543, 0.105788]",1.0,1.0,1.0
tfidf,bioasq_2530,"[""bioasq_25854787"", ""bioasq_22665786"", ""bioasq_25842866"", ""bioasq_25775132"", ""bioasq_29593919"", ""bioasq_11559751"", ""bioasq_21775629"", ""bioasq_11731613"", ""bioasq_25691496"", ""bioasq_29531424""]","[0.20079, 0.146241, 0.133771, 0.126059, 0.124138, 0.115999, 0.11495, 0.113286, 0.11041, 0.104754]",0.613147,1.0,0.5
tfidf,bioasq_134,"[""bioasq_25483063"", ""bioasq_23587141"", ""bioasq_22355263"", ""bioasq_22662273"", ""bioasq_23531432"", ""bioasq_20174468"", ""bioasq_23225525"", ""bioasq_24465140"", ""bioasq_29531424"", ""bioasq_19494549""]","[0.356986, 0.27033, 0.251761, 0.244579, 0.212763, 0.189184, 0.162408, 0.157588, 0.085387, 0.077638]",0.877215,1.0,1.0
tfidf,bioasq_3982,"[""bioasq_32266704"", ""bioasq_33025950"", ""bioasq_30194661"", ""bioasq_23605694"", ""bioasq_29129088"", ""bioasq_20234994"", ""bioasq_28890641"", ""bioasq_28589525"", ""bioasq_28929412"", ""bioasq_30378008""]","[0.364095, 0.125943, 0.103338, 0.095002, 0.092596, 0.085087, 0.08328, 0.076739, 0.073397, 0.072188]",1.0,1.0,1.0
